2.89,21,91.54,10.45,3.57,0.76,0,0.01,153.67
2.89,21,90.11,10.23,3.38,0.72,0,0.01,153.57
2.89,21,95.32,11.02,3.57,0.74,0,0.01,197.02
2.89,21,96.62,11.14,3.66,0.69,0,0.01,183.2
2.89,21,96.24,10.84,3.43,0.72,0,0.01,176.2
2.89,21,92.85,12.06,5.04,0.72,0,0.01,195.91
2.91,21,102.44,12.29,3.55,0.81,0,0.01,179.82
2.91,21,102.88,12.43,4.84,0.83,0,0.01,242.32
2.91,21,106.49,11.54,3.84,0.83,0,0.01,172.44
2.91,21,107.74,11.57,3.9,0.81,0,0.01,175.02
2.91,21,106.85,11.79,4.55,0.75,0,0,0
2.91,21,104.37,12.04,4.07,0.76,0,0,0
2.91,32,109.87,12.89,5.3,0.86,0,0.01,143.17
2.91,21,96.61,12.43,5,0.75,0,0.01,202.82
2.91,21,92.99,11.5,4.31,0.74,0,0,217.45
2.91,21,92.24,10.81,3.43,0.75,0,0.01,166.23
2.91,21,94.99,10.66,3.8,0.78,0,0,253.22
2.91,21,95.99,11.05,3.91,0.75,0,0.01,212.14
2.91,21,113.24,10.63,4.39,0.78,0,0,0
2.91,21,105.12,11.79,4.2,0.84,0,0.01,224.29
2.91,21,107.42,11.06,4.38,0.8,0,0,0
2.92,21,110.99,11.2,3.78,0.83,0,0.01,166.43
2.92,21,101.74,12.82,4.61,0.78,0,0,0
2.92,21,106.62,12.16,4.64,0.76,0,0,0
2.92,21,104.99,10.3,3.74,0.85,0,0,0
2.92,21,103.55,11.64,4.07,0.85,0,0,0
2.92,21,105.21,11.3,3.67,0.83,0,0.01,225.28
2.92,21,106.49,12.11,4.05,0.82,0,0.01,181.03
2.92,21,104.99,12.13,4.26,0.85,0,0.01,178.66
2.92,21,102.24,10.94,3.7,0.85,0,0.01,198.77
2.92,21,96.33,13.39,4.97,0.8,0,0,0
2.92,21,103.1,12.61,4.18,0.78,0,0,0
2.92,21,105,12.17,4.59,0.78,0,0,0
2.92,21,93.99,13.54,4.23,0.75,0,0,0
2.92,21,107,12.65,5.15,0.77,0,0,0
2.92,21,100.74,12.79,4.9,0.81,0,0,0
2.92,26,111.49,11.61,4.11,0.81,0,0.01,174.08
2.92,26,108.49,12.39,3.84,0.79,0,0.01,180.67
2.92,26,110.99,11.4,3.77,0.81,0,0.01,170.09
2.92,26,106.99,11.69,3.68,0.84,0,0.01,184.24
2.92,32,112.86,12.81,5.39,0.87,0,0.01,150.25
2.92,21,93.86,12.15,4.27,0.74,0,0.01,190.06
2.94,21,105.62,11.15,3.49,0.84,0,0,0
2.94,21,110.37,10.53,3.94,0.82,0,0,0
2.94,21,97.99,11.8,3.82,0.84,0,0.01,179.87
2.94,21,104.99,12.03,4.6,0.85,0,0.01,180.45
2.94,21,103.12,13.14,4.95,0.76,0,0,0
2.94,21,106.14,12.04,4.87,0.75,0,0,0
2.94,21,102.87,11.25,4.17,0.72,0,0,0
2.94,21,101,11.91,4.58,0.76,0,0,0
2.94,26,107.77,12.19,3.91,0.82,0,0.01,173.84
2.94,32,108.61,15.81,6.96,0.85,0,0.01,178.43
2.94,21,93.1,10.99,3.26,0.74,0,0.01,164.43
2.94,21,91.12,10.61,3.16,0.72,0,0.01,190.26
2.94,21,107.49,10.93,3.87,0.87,0,0,0
2.94,21,104.87,11.95,4.01,0.73,0,0.01,222.75
2.94,21,104.5,11.78,4.43,0.75,0,0,0
2.94,26,107.49,12.36,3.89,0.81,0,0.01,156.33
2.94,26,111.84,11.54,3.87,0.8,0,0.01,177.21
2.94,26,103.74,12.79,4.1,0.79,0,0.01,178.37
2.94,32,110.21,13.47,6.17,0.87,0,0.01,151.8
2.94,21,91.86,10.54,3.21,0.75,0,0.01,161.34
2.95,21,101.62,11.94,3.4,0.8,0,0,0
2.95,21,103.88,11.14,3.55,0.81,0,0,0
2.95,21,100.62,11.55,3.6,0.86,0,0.01,172.2
2.95,21,97.11,12.7,4.2,0.75,0,0,0
2.95,26,98.77,12.16,3.73,0.83,0,0.01,162.48
2.95,32,112.99,13.67,6.07,0.76,0,0.01,168.45
2.95,32,112.88,13.5,6.13,0.87,0,0.01,155.85
2.95,21,95.99,11.03,3.97,0.74,0,0.01,211.68
2.95,21,103.28,11.39,3.67,0.84,0,0,0
2.97,21,102.87,12.85,4.13,0.85,0,0.01,195.82
2.97,21,100.21,12.57,4.37,0.84,0,0.01,209.88
2.97,21,91.37,10.59,3.36,0.77,0,0,193.48
2.97,21,103,11.43,3.92,0.86,0,0,0
2.97,21,96.77,10.82,4.11,0.87,0,0,0
2.97,21,103.66,11.34,3.61,0.8,0,0,0
2.97,21,111.74,11,3.71,0.84,0,0.01,229.85
2.97,21,100.49,11.76,3.81,0.84,0,0.01,175.12
2.97,21,104.74,11.75,4.2,0.79,0,0,0
2.97,21,100.87,11.54,3.94,0.77,0,0,0
2.97,21,100.37,11.1,3.97,0.76,0,0,0
2.97,21,101.49,12.59,4.43,0.82,0,0,0
2.97,26,111.74,11.56,3.97,0.79,0,0.01,173.69
2.97,26,111.86,11.57,3.9,0.85,0,0.01,174.08
2.97,32,109.87,12,4.36,0.88,0,0.01,138.77
2.98,32,110.22,13,5.49,0.88,0,0.01,146.52
2.98,21,103.22,10.94,3.82,0.86,0,0,0
2.98,21,112.99,10.46,3.92,0.82,0,0,0
2.98,21,105.24,11.92,3.99,0.85,0,0.01,176.12
2.98,21,102.75,12.03,4.49,0.86,0,0.01,219.67
2.98,21,106.32,11.84,3.97,0.86,0,0.01,198.8
2.98,21,105.66,11.97,4.13,0.84,0,0.01,213.92
2.98,21,103.1,10.79,3.89,0.85,0,0.01,179.19
2.98,21,105.5,11.64,4.36,0.78,0,0,0
2.98,21,105.88,12.16,4.61,0.78,0,0,0
2.98,21,107.28,11.48,4.49,0.78,0,0,0
2.98,21,106.5,11,4.24,0.77,0,0,0
2.98,49,95.53,11.94,4.46,0.94,0,0,0
2.98,26,111.7,11.44,3.93,0.81,0,0.01,175.43
2.99,21,99.24,11.29,3.83,0.84,0,0,0
2.99,21,106.22,11.19,3.75,0.83,0,0.01,225.18
2.99,21,100.37,11.84,3.87,0.82,0,0.01,176
2.99,21,101.77,11.55,3.54,0.85,0,0.01,167.96
2.99,21,105.1,12.77,4.82,0.83,0,0.01,223.61
2.99,21,103.32,12.65,3.98,0.86,0,0.01,217.75
2.99,21,106.36,11.69,4.12,0.83,0,0.01,190.21
2.99,21,105.99,11,3.51,0.85,0,0.01,196.4
2.99,21,100.88,11.57,3.62,0.88,0,0.01,166.69
2.99,21,104.62,11.86,4.5,0.77,0,0,0
2.99,21,90.32,10.68,3.51,0.77,0,0.01,184.61
3,21,108.87,11.38,3.87,0.82,0,0,0
3,21,103.69,9.8,3.63,0.85,0,0,0
3,21,100.37,11.61,3.19,0.85,0,0.01,172.65
3,21,104.66,11.71,3.8,0.85,0,0.01,204.24
3,21,102.62,11.99,3.75,0.84,0,0.01,172.65
3,21,103.32,12.03,4.14,0.83,0,0,0
3,26,107.61,12.5,3.87,0.82,0,0.01,158.26
3,26,107.62,12.44,3.96,0.83,0,0.01,169.43
3,26,110.61,11.26,3.76,0.83,0,0.01,167.49
3,26,106.24,11.54,3.86,0.83,0,0.01,172.03
3,26,108.44,12.28,4,0.8,0,0.01,176.22
3,26,111.61,11.6,4.13,0.82,0,0.01,152.29
3,21,102.49,12.18,4.41,0.78,0,0,0
3.02,21,101.77,11.82,3.49,0.85,0,0.01,200.49
3.02,21,101.77,13.33,5.24,0.8,0,0,0
3.02,21,106.25,11.41,4.32,0.84,0,0,0
3.02,21,105.87,11.44,3.75,0.77,0,0,0
3.02,26,108.74,12.27,4,0.78,0,0.01,179.45
3.02,26,108.87,12.52,3.79,0.82,0,0.01,183.3
3.02,21,90.87,10.28,3.33,0.81,0,0,212.07
3.02,21,106.22,10.83,4.05,0.88,0,0,0
3.02,21,97.99,11.95,4.12,0.86,0,0,0
3.02,21,108,10.78,4.04,0.88,0,0,0
3.02,21,98.99,11.2,3.86,0.85,0,0,0
3.02,21,101.42,12.67,4.12,0.88,0,0.01,199.91
3.02,21,108.33,10.92,3.88,0.87,0,0.01,186.79
3.02,21,107.62,12.07,4.44,0.83,0,0.01,194.07
3.02,21,105.12,11.64,4.3,0.77,0,0,0
3.02,21,107.57,12.14,4.95,0.8,0,0,0
3.02,21,106.99,12.1,4.12,0.79,0,0,0
3.02,32,109.74,11.44,4.23,0.89,0,0.01,132.11
3.02,21,89.74,10.1,3.47,0.76,0,0,226.64
3.03,21,105.77,11.22,3.8,0.82,0,0,0
3.03,21,101,11.11,3.93,0.86,0,0,0
3.03,21,108.37,11.21,3.63,0.84,0,0.01,170.56
3.03,21,107.59,11.94,4.2,0.84,0,0.01,196.49
3.03,21,102.37,12.67,4.18,0.86,0,0.01,192.21
3.03,21,105.25,11.62,3.49,0.84,0,0.01,181.23
3.03,26,108.77,12.27,4.21,0.82,0,0.01,176.61
3.03,26,99.8,12.46,4.93,0.9,0,0,0
3.03,32,113.12,12.81,5.24,0.9,0,0.01,150.56
3.03,32,106.71,12.57,5.03,0.88,0,0.01,141.2
3.03,21,101.44,11.28,3.73,0.88,0,0,0
3.03,21,104.1,11.4,3.73,0.87,0,0.01,224.82
3.03,21,104,10.99,3.77,0.86,0,0.01,171.83
3.03,21,100.7,11.17,3.77,0.85,0,0.01,165.78
3.03,21,84.71,10.57,3.5,0.78,0,0.01,156.7
3.05,21,103.11,12.29,3.82,0.83,0,0,0
3.05,26,108.99,12.24,4.4,0.85,0,0.01,179.32
3.05,32,110.77,13.36,5.55,0.9,0,0.01,151.3
3.05,21,105.24,11.18,3.5,0.84,0,0,0
3.05,21,106.11,11.54,3.74,0.82,0,0,0
3.05,21,103.49,10.93,3.56,0.88,0,0,0
3.05,21,103.5,11.51,4.16,0.91,0,0,0
3.05,21,105.24,11.29,3.74,0.85,0,0,0
3.05,21,104.88,11.25,3.86,0.86,0,0,0
3.05,21,104.99,11.73,3.66,0.84,0,0.01,191.54
3.05,21,106.33,11.97,4.52,0.86,0,0.01,181.88
3.05,26,108.22,12.09,3.81,0.8,0,0.01,173.11
3.05,26,104.33,12.39,4.07,0.84,0,0.01,174.93
3.05,32,106.44,11.96,4.15,0.89,0,0.01,150.8
3.05,32,109.77,11.73,4.48,0.91,0,0.01,152.5
3.05,21,90.71,10.63,3.67,0.69,0,0.01,168.69
3.05,21,90.62,11.16,4.1,0.76,0,0,205.58
3.05,21,107.75,11.33,3.84,0.88,0,0,0
3.05,21,108.89,11.57,4.45,0.85,0,0.01,202.86
3.06,21,109.85,10.4,3.76,0.75,0,0,0
3.06,21,107.12,11.03,3.78,0.85,0,0,0
3.06,21,107.99,11.8,3.51,0.84,0,0.01,178.83
3.06,26,109.59,12.6,4.83,0.86,0,0,0
3.06,32,105.09,12.47,4.6,0.87,0,0.01,137.95
3.06,21,89.37,10.18,3.64,0.78,0,0,181.88
3.06,21,104.37,11.31,3.83,0.85,0,0,0
3.06,21,103.37,11.81,4.02,0.85,0,0.01,180.89
3.06,21,108.88,11.05,4.04,0.86,0,0.01,190.02
3.06,26,102.5,12.69,4.05,0.86,0,0.01,182.49
3.06,26,107.24,12.37,3.79,0.86,0,0.01,156.11
3.06,26,111.74,11.59,4.11,0.83,0,0.01,174.08
3.06,26,111.66,11.74,4.12,0.83,0,0.01,173.54
3.06,26,107.85,12.37,4.06,0.82,0,0.01,183.13
3.06,32,112.86,13.24,5.49,0.93,0,0.01,155.22
3.08,21,106.77,11.44,3.92,0.88,0,0.01,192.93
3.08,21,100.99,11.47,3.4,0.89,0,0.01,231.58
3.08,21,98.13,12.49,3.74,0.84,0,0.01,238.25
3.08,26,108.33,12.23,3.65,0.8,0,0.01,175.39
3.08,26,110.99,12.56,3.97,0.81,0,0.01,184.44
3.08,26,105.39,12.16,4.78,0.89,0,0,0
3.08,32,110.44,13.33,5.34,0.91,0,0.01,150.61
3.08,32,109.66,11.8,4.56,0.93,0,0.01,153.23
3.08,21,91.1,10.55,3.66,0.79,0,0,216.15
3.08,26,104.55,12.81,4.34,0.84,0,0.01,177.25
3.08,26,105.99,12.4,4.31,0.81,0,0.01,176.7
3.08,26,99.66,12.19,3.78,0.85,0,0.01,164.4
3.09,21,106.12,10.81,3.96,0.89,0,0,0
3.09,21,99.12,11.96,4.28,0.88,0,0.01,210.77
3.09,32,109.77,11.19,4.11,0.92,0,0.01,145.42
3.09,21,95.27,10.79,3.32,0.73,0,0.01,179.82
3.09,21,100.66,10.97,3.77,0.89,0,0,0
3.09,26,109.1,12.18,4.04,0.84,0,0.01,175.85
3.09,26,108.12,12.55,3.99,0.81,0,0.01,182.41
3.09,26,104.1,13.31,3.9,0.85,0,0.01,183.37
3.09,26,111.28,11.71,4.34,0.83,0,0.01,178.88
3.09,26,104.87,12.34,4.44,0.87,0,0,0
3.09,32,110.21,13.54,5.59,0.9,0,0.01,152.65
3.09,32,111.66,13.42,5.44,0.89,0,0.01,153.26
3.09,21,93.1,10.9,3.29,0.79,0,0.01,190.28
3.11,21,107.24,11.46,3.95,0.86,0,0.01,172.53
3.11,21,103.11,12.14,4.17,0.88,0,0.01,208.65
3.11,21,103.24,11.46,4.08,0.84,0,0.01,175.28
3.11,21,105.24,11.79,4.58,0.89,0,0.01,208.92
3.11,21,100.62,11.31,3.76,0.87,0,0.01,202.39
3.11,21,101,11.93,4.07,0.85,0,0,0
3.11,21,107.28,11.84,4.54,0.8,0,0,0
3.11,26,108.1,12.03,3.64,0.85,0,0.01,172.18
3.11,21,90.99,10.87,3.71,0.75,0,0,197.89
3.11,21,98.44,10.89,3.74,0.92,0,0.01,169.22
3.11,21,104.66,10.87,3.78,0.88,0,0.01,215.49
3.11,26,104.49,12.1,4.32,0.88,0,0,0
3.11,21,86.49,11.45,4.72,0.79,0,0,247.51
3.12,26,103.99,12.22,4.64,0.88,0,0,0
3.13,21,104.1,11.2,3.85,0.86,0,0,0
3.13,21,102.5,11.02,3.81,0.86,0,0.01,200.87
3.13,26,108.99,12.35,3.85,0.87,0,0.01,180.95
3.13,26,109.37,12.36,3.91,0.86,0,0.01,181.78
3.13,26,108.33,12.28,4,0.84,0,0.01,176.04
3.13,26,99.21,12.28,3.84,0.85,0,0.01,164.85
3.13,26,104.69,12.47,5.09,0.9,0,0,0
3.13,32,109.99,13.27,5.58,0.94,0,0.01,149.25
3.13,32,108.44,14.73,6.58,0.93,0,0.01,186.72
3.13,32,110.44,13.07,5.61,0.91,0,0.01,147.57
3.13,21,95.32,10.9,3.35,0.82,0,0.01,166.97
3.13,21,92.21,10.7,3.35,0.82,0,0.01,185.02
3.13,21,105.49,10.36,3.83,0.88,0,0,0
3.13,21,100.37,11.4,3.66,0.85,0,0.01,203.4
3.13,26,98.24,12.09,3.64,0.84,0,0.01,186.36
3.14,21,104.77,11.32,3.79,0.93,0,0,0
3.14,21,108.11,11.29,3.65,0.89,0,0.01,231.21
3.14,32,110.22,11.85,4.46,0.9,0,0.01,154.6
3.14,21,95.49,11.26,3.49,0.78,0,0.01,215.1
3.14,21,94.62,10.77,3.48,0.76,0,0,203.71
3.14,21,105.87,10.89,4.04,0.89,0,0,0
3.14,21,106.37,11.09,3.9,0.78,0,0.01,198.58
3.14,26,105.37,11.4,3.56,0.9,0,0.01,168.61
3.14,26,104.22,12.28,4.58,0.89,0,0,0
3.14,32,109.87,13.6,5.43,0.93,0,0.01,155.23
3.14,32,106.88,12.22,4.23,0.88,0,0.01,137.51
3.14,21,91.55,11.89,4.35,0.84,0,0,244.9
3.16,26,105.37,12.9,3.84,0.81,0,0.01,182.76
3.16,21,106.66,11.32,3.88,0.89,0,0,0
3.16,21,102.6,11.43,3.8,0.88,0,0,0
3.16,21,109.99,10.4,3.48,0.87,0,0,0
3.16,21,101.77,10.77,3.82,0.9,0,0,0
3.16,21,104.77,11.39,3.94,0.91,0,0,0
3.16,21,107.21,10.9,3.5,0.9,0,0.01,184.48
3.16,21,100.99,11.94,4.06,0.78,0,0,0
3.16,21,104.33,12.22,4.71,0.84,0,0,0
3.16,26,101.77,12.24,3.71,0.86,0,0.01,168.64
3.16,26,101.49,12.19,3.74,0.92,0,0.01,186.05
3.16,26,100.1,12.73,4.06,0.88,0,0.01,191.61
3.16,26,104.99,11.71,4.08,0.85,0,0.01,166.39
3.16,26,111.12,11.54,4.17,0.81,0,0.01,150.82
3.16,32,110.66,14.12,5.84,0.92,0,0.01,159.81
3.16,32,107.49,12.34,4.79,0.92,0,0.01,159.53
3.16,21,102.88,11.16,3.53,0.86,0,0,0
3.16,21,104.77,11.6,3.58,0.91,0,0.01,207.3
3.16,26,111.42,12.1,4.04,0.84,0,0.01,185.04
3.16,26,111.86,11.65,4.01,0.74,0,0.01,175.21
3.16,32,113.36,13.13,5.59,0.91,0,0.01,154.6
3.17,26,109.86,11.61,4.47,0.89,0,0,0
3.17,26,104.44,12.47,5.18,0.9,0,0,0
3.17,21,104.66,11.29,3.81,0.89,0,0,0
3.17,21,104.42,10.99,3.86,0.87,0,0,0
3.17,21,104.77,11.79,3.77,0.86,0,0.01,194.99
3.17,21,100.09,12.03,3.8,0.91,0,0.01,191.13
3.17,21,104.33,11.17,3.33,0.88,0,0.01,183.95
3.17,32,108.33,15.09,6.43,0.91,0,0.01,167.15
3.17,32,113.11,13.44,5.66,0.9,0,0.01,157.91
3.17,32,106.09,12.2,4.77,0.93,0,0.01,136.25
3.17,32,106.66,12.51,4.47,0.93,0,0.01,149.51
3.17,21,95.62,10.86,3,0.81,0,0,207.75
3.19,21,100.87,11.56,3.33,0.89,0,0.01,207.29
3.19,21,107.99,11.93,4.21,0.92,0,0.01,203.44
3.19,21,101.12,11.13,3.8,0.9,0,0,236.85
3.19,26,108.11,12.22,3.83,0.93,0,0.01,208.58
3.19,26,104.55,12.22,4.4,0.92,0,0,0
3.19,32,108.99,13.57,5.32,0.95,0,0.01,153.68
3.19,32,113.1,12.67,5.5,0.95,0,0.01,146.52
3.19,32,110.32,13.44,5.28,0.96,0,0.01,151.69
3.19,32,110.1,15.08,6.56,0.91,0,0.01,169.77
3.19,21,89.86,10.16,3.48,0.78,0,0.01,182.67
3.19,21,104.99,11.17,3.54,0.93,0,0,0
3.19,21,106.12,10.68,3.54,0.91,0,0,0
3.19,32,109.99,11.69,4.36,0.92,0,0.01,152.24
3.19,32,106.66,11.79,4.09,0.9,0,0.01,132.33
3.19,21,95.12,10.96,3.6,0.86,0,0.01,173.81
3.2,26,104.33,11.69,4.07,0.88,0,0.01,181.03
3.2,21,103.77,11.49,3.79,0.88,0,0,0
3.2,21,105.62,10.78,3.99,0.9,0,0,0
3.2,21,104.22,11.13,3.85,0.91,0,0.01,183.18
3.2,21,103.66,12.03,3.8,0.92,0,0.01,249.45
3.2,21,105.11,11.73,3.77,0.88,0,0.01,241.52
3.2,21,102.74,11,3.94,0.92,0,0.01,200.88
3.2,21,106.24,12.56,4.33,0.91,0,0.01,237.25
3.2,26,108.12,12.03,3.97,0.82,0,0.01,174.8
3.2,26,96.77,12.83,3.58,0.89,0,0.01,196.03
3.2,26,105.55,12.32,4.38,0.94,0,0,0
3.2,26,104.21,12.47,4.71,0.91,0,0,0
3.2,26,104.33,11.7,4.15,0.91,0,0,0
3.2,32,111.36,13.25,5.16,0.94,0,0.01,153.32
3.2,32,110.99,13.1,5.37,0.94,0,0.01,148.71
3.2,32,110.21,13.72,5.67,0.93,0,0.01,176.77
3.2,32,109.32,14.67,6.15,0.96,0,0.01,163.98
3.2,32,104.49,14.07,5.53,0.94,0,0,0
3.2,21,94.12,10.79,3.3,0.81,0,0,203.05
3.2,21,93.9,11.73,3.58,0.86,0,0,229.46
3.2,21,103.61,10.4,3.84,0.88,0,0,0
3.2,21,107.99,11.13,3.85,0.9,0,0.01,189.85
3.2,32,109.88,13.32,5.41,0.92,0,0.01,149.7
3.22,21,102.55,11.99,4.09,0.86,0,0,0
3.22,21,100.33,11.32,3.94,0.95,0,0,0
3.22,21,105.77,10.81,3.98,0.9,0,0,0
3.22,21,108.1,11.29,3.88,0.86,0,0,0
3.22,21,105.87,10.79,3.92,0.89,0,0.01,192.37
3.22,21,99.88,11.63,4.04,0.95,0,0.01,220.11
3.22,21,101.21,12.28,4.16,0.9,0,0.01,243.39
3.22,26,104.12,12.2,4.21,0.9,0,0,0
3.22,26,104.1,12.44,4.76,0.89,0,0,0
3.22,32,111.44,13.14,5.53,0.93,0,0.01,149.81
3.22,32,106.99,12.38,4.69,0.93,0,0.01,148.16
3.22,32,105.88,14.4,6,0.88,0,0,0
3.23,21,101.62,11.16,3.95,0.89,0,0.01,173.58
3.23,21,106.12,11.7,4.23,0.87,0,0.01,209.1
3.23,21,103.77,12.98,5.19,0.8,0,0,0
3.23,26,104.1,12.38,3.57,0.88,0,0.01,174.38
3.23,26,111.49,11.54,4.18,0.86,0,0.01,172.95
3.23,26,98.66,12.11,3.83,0.93,0,0.01,188.64
3.23,26,104,12.17,3.6,0.88,0,0.01,190.32
3.23,26,108.88,11.85,4.69,0.96,0,0,0
3.23,32,113.36,13.17,5.66,0.84,0,0.01,155.16
3.23,32,99.49,13.33,4.79,0.93,0,0.01,139.6
3.23,32,108.33,11.63,3.94,0.94,0,0.01,132.64
3.23,32,110.11,11.87,4.38,0.94,0,0.01,137.62
3.23,32,102.09,13.22,5.61,0.95,0,0,0
3.23,21,90.1,10.38,3.27,0.78,0,0.01,175.33
3.23,21,89.88,11.2,4.34,0.78,0,0.01,188.73
3.24,21,103.55,11.61,3.99,0.89,0,0.01,189.83
3.24,21,103.24,11.2,3.84,0.87,0,0,243.43
3.24,21,106.12,10.8,3.98,0.89,0,0.01,193
3.24,21,104.1,13.01,5.21,0.87,0,0,0
3.24,26,103.66,12.19,4.61,0.9,0,0,0
3.24,26,98.7,11.68,4.4,0.98,0,0,0
3.24,21,91.1,10.46,3.63,0.87,0,0.01,153.09
3.25,26,111.24,11.39,3.65,0.9,0,0.01,170.31
3.25,21,100.66,10.87,3.7,0.97,0,0,0
3.25,21,100.99,11.83,3.84,0.91,0,0.01,199.14
3.25,21,102.99,11.09,3.98,0.91,0,0.01,180.3
3.25,26,106.42,12.18,3.41,0.86,0,0.01,152.54
3.25,26,98.66,11.99,3.73,0.93,0,0.01,186.76
3.25,26,107.99,12.25,3.64,0.86,0,0.01,175.03
3.25,26,110.33,11.53,4.66,0.94,0,0,0
3.25,26,103.99,12.24,4.35,0.96,0,0,0
3.25,26,104.33,12.32,4.58,0.91,0,0,0
3.25,26,110.11,11.9,4.76,0.92,0,0,0
3.25,26,109.22,11.75,4.53,0.99,0,0,0
3.25,26,102.08,12.87,4.72,0.96,0,0,0
3.25,26,103.1,12.38,4.64,0.92,0,0,0
3.25,32,108.44,14.24,5.74,0.98,0,0.01,157.97
3.25,32,112.74,12.46,4.97,0.97,0,0.01,170.28
3.25,32,111.21,13.87,6.02,0.97,0,0.01,180.26
3.25,32,108.33,14.67,6.16,0.96,0,0.01,162.47
3.25,32,110.77,13.29,5.48,0.97,0,0.01,150.54
3.25,32,109.88,12.77,4.82,0.94,0,0.01,166.12
3.25,21,95.99,12.56,4.59,0.77,0,0,241.16
3.26,26,104.33,12.03,4.44,0.91,0,0,0
3.27,21,105.1,11.23,3.94,0.97,0,0,0
3.27,21,103.22,11.12,3.21,0.9,0,0.01,181.27
3.27,26,97.4,12.61,3.7,0.92,0,0.01,161.6
3.27,26,103.99,12.82,4.59,0.97,0,0,0
3.27,32,110.86,14.94,6.18,0.96,0,0.01,172.05
3.27,32,106.79,13.86,5.35,0.95,0,0.01,149.51
3.27,32,109.55,13.75,5.51,0.96,0,0.01,154
3.27,32,106.36,14.1,5.89,0.94,0,0,0
3.27,21,106.55,11.2,3.51,0.93,0,0,0
3.27,21,103.44,11.18,3.43,0.93,0,0.01,186.21
3.27,21,103.22,12.47,4.25,0.91,0,0.01,214.45
3.27,21,103.88,11.18,3.57,0.91,0,0.01,183.34
3.27,26,106.1,12.45,4.2,0.94,0,0.01,173.8
3.27,32,110.66,13.51,5.31,0.96,0,0.01,152.91
3.27,32,106.77,12.02,4.3,0.92,0,0.01,152.01
3.27,32,105.9,12.28,4.95,0.93,0,0,0
3.27,32,109.09,13.51,5.55,0.94,0,0,0
3.27,21,91.62,10.7,3.3,0.8,0,0,196.04
3.28,21,97.28,11.33,3.76,0.96,0,0,0
3.28,21,104.1,11.16,3.22,0.89,0,0.01,183.36
3.28,26,103.66,11.29,3.65,0.89,0,0.01,158.36
3.28,26,109.61,11.49,4.19,0.93,0,0,0
3.28,26,104.99,11.96,4.24,0.96,0,0,0
3.28,26,104.22,12.36,5.02,0.93,0,0,0
3.28,26,104.44,12.08,4.4,0.95,0,0,0
3.28,32,108.33,13.21,5.32,1,0,0.01,162.81
3.28,32,110.33,11.46,4.31,0.95,0,0.01,149.77
3.28,21,91.08,10.74,3.48,0.9,0,0.01,149.41
3.28,26,104.79,11.91,4.35,0.95,0,0,0
3.28,32,109.99,13.82,5.75,0.96,0,0.01,155.49
3.28,32,104.77,11.11,4.25,0.91,0,0,0
3.3,21,104.22,11.5,3.65,0.95,0,0,0
3.3,21,105.12,12.02,4.41,0.93,0,0.01,212.87
3.3,26,97.88,11.96,4.05,0.91,0,0.01,184.77
3.3,26,100.39,11.79,3.63,0.93,0,0.01,207.65
3.3,26,105.22,12.44,4.77,0.94,0,0,0
3.3,26,109.88,11.71,4.22,0.93,0,0,0
3.3,26,110.49,11.95,4.66,0.96,0,0,0
3.3,32,107.29,12.36,4.23,0.96,0,0.01,139.59
3.3,21,89.57,10.39,3.11,0.86,0,0,207.72
3.3,21,95.19,10.95,4.03,0.86,0,0.01,162.87
3.31,21,101.55,11.22,3.72,0.91,0,0,0
3.31,21,104.62,11.31,3.9,0.94,0,0,0
3.31,21,103.99,11.94,3.82,0.96,0,0.01,206.98
3.31,26,105.11,12.28,4.73,0.96,0,0,0
3.31,32,110.1,13.18,5.16,0.99,0,0.01,148.38
3.31,21,96.1,10.72,3.55,0.82,0,0,231.78
3.31,21,100.44,10.97,3.73,0.96,0,0,0
3.31,21,107.1,10.8,3.71,0.99,0,0,0
3.31,21,102.9,11.37,4.03,0.96,0,0,0
3.31,21,105.5,10.99,3.9,0.94,0,0,0
3.31,21,103.32,11.61,3.81,0.94,0,0.01,189.41
3.31,21,102.55,11.82,3.91,0.93,0,0.01,191.44
3.31,21,102.27,11.44,3.58,0.94,0,0.01,204.2
3.31,26,109.32,12.25,4.01,0.88,0,0.01,177.18
3.31,26,103.99,12.26,4.98,0.94,0,0,0
3.31,26,102.44,12.8,4.54,0.96,0,0,0
3.31,32,112.39,12.87,5.72,0.99,0,0.01,164.37
3.31,32,110.1,13.32,5.51,0.96,0,0.01,166.88
3.31,32,109.61,11.36,3.76,0.96,0,0.01,131.1
3.31,32,109.88,11.75,4.15,0.96,0,0.01,152.95
3.31,21,95.66,11.16,4.13,0.91,0,0.01,171.49
3.33,21,105.66,11.3,4.35,0.99,0,0,0
3.33,21,97.25,11.18,3.85,0.92,0,0,0
3.33,21,105.62,11.71,3.6,0.94,0,0.01,187.58
3.33,21,106.74,10.88,3.92,0.95,0,0,244.38
3.33,21,99.1,11.89,3.8,0.95,0,0.01,235.61
3.33,21,99.44,12.37,3.73,0.91,0,0.01,194.15
3.33,26,103.44,11.43,3.77,0.91,0,0.01,186.74
3.33,26,102.21,12.56,4.64,0.95,0,0,0
3.33,26,101.45,13.11,4.65,0.92,0,0,0
3.33,26,100.99,12.64,4.46,0.97,0,0,0
3.33,26,99.45,13.73,4.43,0.98,0,0,0
3.33,26,103.77,12.38,4.71,0.94,0,0,0
3.33,26,103.66,12.29,4.74,0.95,0,0,0
3.33,32,113.49,13.69,5.63,0.97,0,0.01,161.37
